,Method,Subject,Accelerometer Axis,Average Degree,Network Diameter,Average path length,Activity
1886,NVG,subject14,Z,2.6043536142310146,8,3.9872677770659832,Running
1887,HVG,subject14,X,5.208707228462029,15,7.071668802049968,Running
1888,HVG,subject14,Y,8.185111359011762,50,17.7776265214606,Running
1889,HVG,subject14,Z,7.16197243913529,17,7.404268097373478,Running
1890,NVG,subject14,X,2.2036838274262434,8,3.691223574631646,Running
1891,NVG,subject14,Y,2.38732414637843,10,3.9499119154388214,Running
1892,NVG,subject14,Z,2.4911208483948837,8,3.7971252402306215,Running
1893,HVG,subject14,X,5.729577951308233,15,6.285794362588085,Running
1894,HVG,subject14,Y,7.16197243913529,25,9.259409032671364,Running
1895,HVG,subject14,Z,4.7746482927568605,16,6.400144138372838,Running
1896,NVG,subject14,X,2.8647889756541165,7,4.105341127482383,Running
1897,NVG,subject14,Y,2.6043536142310146,13,5.658912556053812,Running
1898,NVG,subject14,Z,2.291831180523293,8,3.6465807174887894,Running
1899,HVG,subject14,X,7.16197243913529,21,8.109945547725816,Running
1900,HVG,subject14,Y,6.366197723675813,22,10.03619474695708,Running
1901,HVG,subject14,Z,4.407367654852487,16,7.4580797565663035,Running
1902,NVG,subject14,X,3.3703399713577835,41,15.443705957719411,Running
1903,NVG,subject14,Y,4.77464829275686,68,23.56326073030109,Running
1904,NVG,subject14,Z,2.4911208483948837,8,3.5728699551569507,Running
1905,HVG,subject14,X,6.366197723675814,49,17.802530429212045,Running
1906,HVG,subject14,Y,8.18511135901176,68,24.219650864830236,Running
1907,HVG,subject14,Z,4.77464829275686,13,6.147861947469571,Running
1908,NVG,subject14,X,3.3703399713577835,40,14.326833760409993,Running
1909,NVG,subject14,Y,3.819718634205488,43,15.515014413837283,Running
1910,NVG,subject14,Z,3.015567342793806,19,6.943105381165919,Running
1911,HVG,subject14,X,5.729577951308232,41,15.70423606662396,Running
1912,HVG,subject14,Y,6.366197723675813,51,17.44026265214606,Running
1913,HVG,subject14,Z,5.729577951308233,21,8.261010570147342,Running
1914,NVG,subject14,X,2.1220659078919377,10,4.029748558616272,Running
1915,NVG,subject14,Y,3.580986219567645,45,16.10486066623959,Running
1916,NVG,subject14,Z,2.1220659078919377,6,3.275424407431134,Running
1917,HVG,subject14,X,4.09255567950588,19,7.336563100576553,Running
1918,HVG,subject14,Y,8.18511135901176,54,18.925968930172967,Running
1919,HVG,subject14,Z,8.18511135901176,21,9.543922165278667,Running
1920,NVG,subject14,X,4.09255567950588,36,13.008568225496477,Running
1921,NVG,subject14,Y,3.015567342793806,9,4.099615631005766,Running
1922,NVG,subject14,Z,2.72837045300392,9,3.8404468289557974,Running
1923,HVG,subject14,X,9.54929658551372,45,15.451073030108905,Running
1924,HVG,subject14,Y,5.729577951308233,13,6.1380124919923125,Running
1925,HVG,subject14,Z,5.208707228462029,14,5.94859064702114,Running
1926,NVG,subject15,X,1.909859317102744,8,3.184377001921845,Walking
1927,NVG,subject15,Y,2.4911208483948837,9,4.044322549647662,Walking
1928,NVG,subject15,Z,2.38732414637843,12,4.1257607303010895,Walking
1929,HVG,subject15,X,5.729577951308233,20,9.447709801409353,Walking
1930,HVG,subject15,Y,7.16197243913529,25,10.536114670083279,Walking
1931,HVG,subject15,Z,5.729577951308233,25,9.014854260089686,Walking
1932,NVG,subject15,X,2.291831180523293,11,4.229620435618194,Walking
1933,NVG,subject15,Y,2.38732414637843,11,4.1302850736707235,Walking
1934,NVG,subject15,Z,2.1220659078919377,9,4.018938180653428,Walking
1935,HVG,subject15,X,7.16197243913529,27,11.5555333119795,Walking
1936,HVG,subject15,Y,6.366197723675813,23,9.575312299807816,Walking
1937,HVG,subject15,Z,7.16197243913529,31,11.71672805893658,Walking
1938,NVG,subject15,X,2.72837045300392,10,4.645900064061499,Walking
1939,NVG,subject15,Y,1.8482509520349135,10,3.8269939141575913,Walking
1940,NVG,subject15,Z,1.7362357428206765,10,3.82222934016656,Walking
1941,HVG,subject15,X,5.729577951308233,19,8.227898782831518,Walking
1942,HVG,subject15,Y,8.18511135901176,31,14.073390454836643,Walking
1943,HVG,subject15,Z,6.366197723675814,29,12.527626521460602,Walking
1944,NVG,subject15,X,1.7904931097838226,7,3.3377642536835364,Walking
1945,NVG,subject15,Y,1.7362357428206765,8,3.60762331838565,Walking
1946,NVG,subject15,Z,2.04627783975294,7,3.1868994234465085,Walking
1947,HVG,subject15,X,5.208707228462029,24,9.935377962844331,Walking
1948,HVG,subject15,Y,5.729577951308233,24,9.504324151185138,Walking
1949,HVG,subject15,Z,5.729577951308233,14,6.92220531710442,Walking
1950,NVG,subject15,X,2.38732414637843,8,3.785634208840487,Walking
1951,NVG,subject15,Y,2.72837045300392,9,4.486266816143497,Walking
1952,NVG,subject15,Z,1.7904931097838226,8,3.5043241511851377,Walking
1953,HVG,subject15,X,7.16197243913529,19,8.5138933376041,Walking
1954,HVG,subject15,Y,6.366197723675814,19,8.421404548366432,Walking
1955,HVG,subject15,Z,6.366197723675814,21,9.728179051889814,Walking
1956,NVG,subject15,X,1.9757165349338732,9,3.689101537475977,Walking
1957,NVG,subject15,Y,1.9757165349338732,8,3.7202514413837284,Walking
1958,NVG,subject15,Z,2.2036838274262434,10,4.420323510570148,Walking
1959,HVG,subject15,X,5.729577951308233,26,10.775824791800128,Walking
1960,HVG,subject15,Y,8.18511135901176,25,11.320627802690582,Walking
1961,HVG,subject15,Z,6.366197723675814,26,11.39858263933376,Walking
1962,NVG,subject15,X,2.38732414637843,10,3.866191543882127,Walking
1963,NVG,subject15,Y,2.6043536142310146,9,4.157070787956438,Walking
1964,NVG,subject15,Z,2.291831180523293,6,3.6519859064702116,Walking
1965,HVG,subject15,X,5.729577951308233,23,8.453114990390775,Walking
1966,HVG,subject15,Y,7.16197243913529,17,7.786475016015375,Walking
1967,HVG,subject15,Z,5.729577951308233,15,7.014133568225496,Walking
1968,NVG,subject15,X,2.291831180523293,7,3.953395259449071,Running
1969,NVG,subject15,Y,3.3703399713577835,39,13.435297885970531,Running
1970,NVG,subject15,Z,2.291831180523293,7,3.634248878923767,Running
1971,HVG,subject15,X,4.407367654852487,17,6.909553171044203,Running
1972,HVG,subject15,Y,6.366197723675813,45,15.896860986547086,Running
1973,HVG,subject15,Z,5.729577951308233,20,7.896460602178091,Running
1974,NVG,subject15,X,1.7904931097838226,7,3.555052850736707,Running
1975,NVG,subject15,Y,2.38732414637843,7,3.567024343369635,Running
1976,NVG,subject15,Z,2.8647889756541165,9,4.341367713004484,Running
1977,HVG,subject15,X,6.366197723675814,22,9.64654067905189,Running
1978,HVG,subject15,Y,5.729577951308233,22,10.01601537475977,Running
1979,HVG,subject15,Z,7.16197243913529,23,9.217528827674567,Running
1980,NVG,subject15,X,3.1830988618379066,8,4.1756486226777705,Running
1981,NVG,subject15,Y,2.2036838274262434,9,3.653547405509289,Running
1982,NVG,subject15,Z,2.2036838274262434,8,4.064221652786675,Running
1983,HVG,subject15,X,4.407367654852486,15,6.14309737347854,Running
1984,HVG,subject15,Y,4.09255567950588,17,6.175768737988469,Running
1985,HVG,subject15,Z,5.729577951308232,17,8.267737027546445,Running
1986,NVG,subject15,X,2.864788975654116,35,13.01317264573991,Running
1987,NVG,subject15,Y,3.580986219567645,31,11.30685458039718,Running
1988,NVG,subject15,Z,2.38732414637843,8,3.436939461883408,Running
1989,HVG,subject15,X,5.729577951308233,42,16.234905509288918,Running
1990,HVG,subject15,Y,5.208707228462029,34,12.557134849455478,Running
1991,HVG,subject15,Z,5.729577951308233,16,6.980821588725176,Running
1992,NVG,subject15,X,3.1830988618379066,16,5.928931774503523,Running
1993,NVG,subject15,Y,2.4911208483948837,9,4.016896220371557,Running
1994,NVG,subject15,Z,2.6043536142310146,7,3.6521860986547083,Running
1995,HVG,subject15,X,4.77464829275686,24,7.808175848814862,Running
1996,HVG,subject15,Y,4.09255567950588,15,6.045203395259449,Running
1997,HVG,subject15,Z,3.819718634205488,13,5.30969730941704,Running
1998,NVG,subject15,X,2.291831180523293,6,3.59861467008328,Running
1999,NVG,subject15,Y,3.819718634205488,50,17.12844330557335,Running
2000,NVG,subject15,Z,2.291831180523293,7,3.453275144138373,Running
2001,HVG,subject15,X,4.77464829275686,18,7.263332799487508,Running
2002,HVG,subject15,Y,7.16197243913529,52,18.9236066623959,Running
2003,HVG,subject15,Z,6.366197723675814,18,7.283752402306214,Running
2004,NVG,subject15,X,3.819718634205488,39,13.66463805253043,Running
2005,NVG,subject15,Y,2.8647889756541165,8,4.015815182575272,Running
2006,NVG,subject15,Z,2.8647889756541165,9,4.027226137091608,Running
2007,HVG,subject15,X,6.366197723675814,41,15.562660153747597,Running
2008,HVG,subject15,Y,4.77464829275686,15,6.262652146060218,Running
2009,HVG,subject15,Z,5.729577951308233,13,6.259529147982063,Running
2010,NVG,subject15,X,1.9757165349338732,7,3.391375720691864,Climbing Up
2011,NVG,subject15,Y,2.04627783975294,8,3.646060217809097,Climbing Up
2012,NVG,subject15,Z,2.2036838274262434,7,3.48402466367713,Climbing Up
2013,HVG,subject15,X,6.366197723675814,19,9.250520499679693,Climbing Up
2014,HVG,subject15,Y,8.18511135901176,27,11.184296925048047,Climbing Up
2015,HVG,subject15,Z,5.729577951308233,20,8.252602498398463,Climbing Up
2016,NVG,subject15,X,2.72837045300392,9,4.292280589365792,Climbing Up
2017,NVG,subject15,Y,2.291831180523293,7,3.532311018577835,Climbing Up
2018,NVG,subject15,Z,1.5915494309189533,7,3.326873798846893,Climbing Up
2019,HVG,subject15,X,8.185111359011762,27,12.577514413837283,Climbing Up
2020,HVG,subject15,Y,7.16197243913529,21,9.349055092889174,Climbing Up
2021,HVG,subject15,Z,5.729577951308233,25,10.743233504163998,Climbing Up
2022,NVG,subject15,X,3.3703399713577835,11,4.34649263292761,Climbing Up
2023,NVG,subject15,Y,1.909859317102744,9,3.7723414477898785,Climbing Up
2024,NVG,subject15,Z,1.7904931097838226,8,3.5094891095451635,Climbing Up
2025,HVG,subject15,X,5.729577951308232,23,8.806454196028188,Climbing Up
2026,HVG,subject15,Y,7.16197243913529,32,13.926849775784753,Climbing Up
2027,HVG,subject15,Z,6.366197723675813,28,11.064421844971172,Climbing Up
2028,NVG,subject15,X,1.909859317102744,10,4.1736467008327995,Climbing Up
2029,NVG,subject15,Y,2.04627783975294,10,4.799207238949392,Climbing Up
2030,NVG,subject15,Z,2.4911208483948837,7,3.587283792440743,Climbing Up
2031,HVG,subject15,X,4.77464829275686,30,10.13268737988469,Climbing Up
2032,HVG,subject15,Y,4.77464829275686,18,8.020379564381807,Climbing Up
2033,HVG,subject15,Z,4.407367654852487,16,6.609104740550929,Climbing Up
2034,NVG,subject15,X,1.9757165349338732,7,3.3201073030108903,Climbing Up
2035,NVG,subject15,Y,1.9757165349338732,7,3.5528907751441383,Climbing Up
2036,NVG,subject15,Z,1.909859317102744,8,3.924167200512492,Climbing Up
2037,HVG,subject15,X,6.366197723675813,20,8.76673606662396,Climbing Up
2038,HVG,subject15,Y,5.729577951308232,18,8.38268737988469,Climbing Up
2039,HVG,subject15,Z,7.16197243913529,25,11.713044522741832,Climbing Up
2040,NVG,subject15,X,2.04627783975294,8,3.4408632286995515,Climbing Up
2041,NVG,subject15,Y,1.909859317102744,6,3.3120595771941064,Climbing Up
2042,NVG,subject15,Z,1.909859317102744,10,3.908832479180013,Climbing Up
2043,HVG,subject15,X,6.366197723675813,33,12.57843529788597,Climbing Up
2044,HVG,subject15,Y,8.18511135901176,25,10.09304932735426,Climbing Up
2045,HVG,subject15,Z,7.16197243913529,25,10.4374599615631,Climbing Up
2046,NVG,subject15,X,2.38732414637843,9,4.309176809737348,Climbing Up
2047,NVG,subject15,Y,2.38732414637843,8,3.6473014093529788,Climbing Up
2048,NVG,subject15,Z,2.4911208483948837,9,3.9091928251121075,Climbing Up
2049,HVG,subject15,X,7.16197243913529,21,9.937900384368994,Climbing Up
2050,HVG,subject15,Y,7.16197243913529,19,8.633888532991673,Climbing Up
2051,HVG,subject15,Z,5.729577951308232,17,7.981061819346572,Climbing Up
2052,NVG,subject15,X,2.2036838274262434,7,3.362227738629084,CLimbing Down
2053,NVG,subject15,Y,1.7362357428206765,8,3.351457399103139,CLimbing Down
2054,NVG,subject15,Z,2.4911208483948837,8,3.6875400384368993,CLimbing Down
2055,HVG,subject15,X,5.729577951308233,23,10.554412235746316,CLimbing Down
2056,HVG,subject15,Y,6.366197723675813,27,10.730741511851377,CLimbing Down
2057,HVG,subject15,Z,5.208707228462029,22,8.137972453555413,CLimbing Down
2058,NVG,subject15,X,1.8482509520349135,12,4.104220051249199,CLimbing Down
2059,NVG,subject15,Y,1.909859317102744,7,3.652986867392697,CLimbing Down
2060,NVG,subject15,Z,1.8482509520349135,10,4.235586162716207,CLimbing Down
2061,HVG,subject15,X,7.16197243913529,36,13.771060217809097,CLimbing Down
2062,HVG,subject15,Y,8.18511135901176,33,13.849535554131966,CLimbing Down
2063,HVG,subject15,Z,6.366197723675813,31,13.651665598975017,CLimbing Down
2064,NVG,subject15,X,2.2036838274262434,7,3.4159192825112106,CLimbing Down
2065,NVG,subject15,Y,1.7904931097838226,6,3.389333760409994,CLimbing Down
2066,NVG,subject15,Z,1.8482509520349135,8,3.6403747597693785,CLimbing Down
2067,HVG,subject15,X,5.208707228462029,18,7.65418802049968,CLimbing Down
2068,HVG,subject15,Y,5.729577951308233,24,10.925288276745675,CLimbing Down
2069,HVG,subject15,Z,5.729577951308233,27,10.62772261370916,CLimbing Down
2070,NVG,subject15,X,2.291831180523293,9,3.505325112107623,CLimbing Down
2071,NVG,subject15,Y,1.909859317102744,7,3.4915118513773225,CLimbing Down
2072,NVG,subject15,Z,1.909859317102744,8,3.5031630365150543,CLimbing Down
2073,HVG,subject15,X,5.729577951308233,22,7.746156310057655,CLimbing Down
2074,HVG,subject15,Y,4.77464829275686,19,8.19306534272902,CLimbing Down
2075,HVG,subject15,Z,4.77464829275686,22,7.9143978219090325,CLimbing Down
2076,NVG,subject15,X,1.7904931097838226,8,3.473134208840487,CLimbing Down
2077,NVG,subject15,Y,1.9757165349338732,8,3.3272741832158874,CLimbing Down
2078,NVG,subject15,Z,2.291831180523293,7,3.261050608584241,CLimbing Down
2079,HVG,subject15,X,6.366197723675814,24,9.5486867392697,CLimbing Down
2080,HVG,subject15,Y,5.729577951308233,18,7.6440582959641254,CLimbing Down
2081,HVG,subject15,Z,5.729577951308233,24,9.560738308776425,CLimbing Down
2082,NVG,subject15,X,1.8482509520349135,8,3.5949711723254323,CLimbing Down
2083,NVG,subject15,Y,1.7362357428206765,7,3.3060538116591927,CLimbing Down
2084,NVG,subject15,Z,2.04627783975294,7,3.5440022421524664,CLimbing Down
2085,HVG,subject15,X,6.366197723675814,33,12.421404548366432,CLimbing Down
2086,HVG,subject15,Y,6.366197723675813,24,10.454636450992954,CLimbing Down
2087,HVG,subject15,Z,5.729577951308233,23,9.063781229980782,CLimbing Down
2088,NVG,subject15,X,2.04627783975294,12,4.329316143497758,CLimbing Down
2089,NVG,subject15,Y,2.2036838274262434,11,3.8625880845611786,CLimbing Down
2090,NVG,subject15,Z,2.38732414637843,7,3.6232783472133248,CLimbing Down
2091,HVG,subject15,X,6.366197723675813,18,9.17152466367713,CLimbing Down
2092,HVG,subject15,Y,5.729577951308233,23,8.749919923126201,CLimbing Down
2093,HVG,subject15,Z,5.729577951308233,17,7.703595451633568,CLimbing Down
